wave,flux,model,residual,CO2_model
9.455758624233132,0.00011711495301115066,0.0,0.00011711495301115066,0.0
9.457059841915566,0.0001109067988018797,0.0,0.0001109067988018797,0.0
9.45836105803342,-6.160389004822991e-05,0.0,-6.160389004822991e-05,0.0
9.459662272535668,8.95072082569906e-05,0.0,8.95072082569906e-05,0.0
9.460963485371272,0.00026983857645460074,0.0,0.00026983857645460074,0.0
9.462264696489196,-0.00010645697077465988,0.0,-0.00010645697077465988,0.0
9.46356590583841,-0.00034747822236317477,0.0,-0.00034747822236317477,0.0
9.464867113367879,-0.00023391839780152746,0.0,-0.00023391839780152746,0.0
9.466168319026568,-0.00012063702588768072,0.0,-0.00012063702588768072,0.0
9.467469522763448,0.00016726538425119314,0.0,0.00016726538425119314,0.0
9.468770724527479,4.5898679037072176e-05,0.0,4.5898679037072176e-05,0.0
9.470071924267632,0.000111362527002834,0.0,0.000111362527002834,0.0
9.471373121932869,0.0001311692250850066,0.0,0.0001311692250850066,0.0
9.47267431747216,0.00036780292810731363,0.0,0.00036780292810731363,0.0
9.473975510834467,0.000353284851369047,0.0,0.000353284851369047,0.0
9.475276701968763,-0.00010224160200447696,0.0,-0.00010224160200447696,0.0
9.476577890824007,-0.00015651946272111222,0.0,-0.00015651946272111222,0.0
9.477879077349172,9.092809131094198e-05,0.0,9.092809131094198e-05,0.0
9.479180261493218,9.897901855149271e-05,0.0,9.897901855149271e-05,0.0
9.480481443205115,0.00011907883674679848,0.0,0.00011907883674679848,0.0
9.481782622433826,3.3861576780452873e-06,0.0,3.3861576780452873e-06,0.0
9.483083799128325,0.00012226480680475188,0.0,0.00012226480680475188,0.0
9.484384973237567,5.8132395698698436e-05,0.0,5.8132395698698436e-05,0.0
9.485686144710527,0.00010726068565078406,0.0,0.00010726068565078406,0.0
9.486987313496169,4.2536586113112174e-05,0.0,4.2536586113112174e-05,0.0
9.488288479543458,0.00011702979603477742,0.0,0.00011702979603477742,0.0
9.489589642801361,7.457468764231895e-05,0.0,7.457468764231895e-05,0.0
9.490890803218845,5.1716194553685924e-05,0.0,5.1716194553685924e-05,0.0
9.492191960744874,0.00011626587367638552,0.0,0.00011626587367638552,0.0
9.493493115328416,5.4532439912755026e-05,0.0,5.4532439912755026e-05,0.0
9.494794266918438,-0.00010396033144084021,0.0,-0.00010396033144084021,0.0
9.496095415463905,-1.671445739828692e-05,0.0,-1.671445739828692e-05,0.0
9.497396560913783,7.133864766226128e-05,0.0,7.133864766226128e-05,0.0
9.498697703217038,-3.943226031508096e-05,0.0,-3.943226031508096e-05,0.0
9.499998842322638,-1.26876828316011e-05,0.0,-1.26876828316011e-05,0.0
9.50129997817955,1.7643249465605637e-05,0.0,1.7643249465605637e-05,0.0
9.502601110736736,9.273944663573674e-05,0.0,9.273944663573674e-05,0.0
9.503902239943162,0.0003608904876118077,0.0,0.0003608904876118077,0.0
9.505203365747803,3.6030913447601676e-05,0.0,3.6030913447601676e-05,0.0
9.506504488099615,1.3272856122861776e-05,0.0,1.3272856122861776e-05,0.0
9.50780560694757,0.00012849076055598818,0.0,0.00012849076055598818,0.0
9.509106722240634,-7.008542093567965e-05,0.0,-7.008542093567965e-05,0.0
9.510407833927772,5.837742092321824e-05,0.0,5.837742092321824e-05,0.0
9.511708941957949,0.00012851312747921145,0.0,0.00012851312747921145,0.0
9.513010046280133,0.0001457174602870967,0.0,0.0001457174602870967,0.0
9.514311146843289,-3.0087445868132168e-05,0.0,-3.0087445868132168e-05,0.0
9.515612243596387,-0.00022299281746199912,0.0,-0.00022299281746199912,0.0
9.516913336488386,-1.4139433506837884e-05,0.0,-1.4139433506837884e-05,0.0
9.51821442546826,-0.0001709737381418372,0.0,-0.0001709737381418372,0.0
9.51951551048497,0.00015380800466235217,0.0,0.00015380800466235217,0.0
9.520816591487488,0.00028687887585008426,0.0,0.00028687887585008426,0.0
9.522117668424771,0.00010036282793031426,0.0,0.00010036282793031426,0.0
9.523418741245797,5.794784636910244e-05,0.0,5.794784636910244e-05,0.0
9.52471980989952,0.00019148819013451585,0.0,0.00019148819013451585,0.0
9.526020874334915,0.00014761669207098704,0.0,0.00014761669207098704,0.0
9.527321934500945,-5.4053450235097555e-06,0.0,-5.4053450235097555e-06,0.0
9.528622990346577,0.0001861405713894579,0.0,0.0001861405713894579,0.0
9.529924041820776,0.0001282256569571094,0.0,0.0001282256569571094,0.0
9.531225088872512,-1.8628123184885603e-05,0.0,-1.8628123184885603e-05,0.0
9.532526131450744,-2.4236820155183747e-05,0.0,-2.4236820155183747e-05,0.0
9.533827169504447,-5.6532989285582036e-05,0.0,-5.6532989285582036e-05,0.0
9.53512820298258,9.139088752129626e-05,0.0,9.139088752129626e-05,0.0
9.536429231834116,-4.2285501936425995e-05,0.0,-4.2285501936425995e-05,0.0
9.537730256008015,-7.098103383251786e-05,0.0,-7.098103383251786e-05,0.0
9.539031275453246,-7.322505306961435e-05,0.0,-7.322505306961435e-05,0.0
9.540332290118773,-5.435360423212271e-05,0.0,-5.435360423212271e-05,0.0
9.54163329995357,2.9621459957038243e-05,0.0,2.9621459957038243e-05,0.0
9.542934304906591,-9.786439935281083e-05,0.0,-9.786439935281083e-05,0.0
9.544235304926813,-1.2574122600625404e-05,0.0,-1.2574122600625404e-05,0.0
9.545536299963198,-3.565926400118241e-05,0.0,-3.565926400118241e-05,0.0
9.546837289964712,-9.053337190846611e-05,0.0,-9.053337190846611e-05,0.0
9.548138274880321,8.613437290417442e-05,0.0,8.613437290417442e-05,0.0
9.549439254658992,6.256460497941485e-06,0.0,6.256460497941485e-06,0.0
9.55074022924969,3.5248489737439714e-05,0.0,3.5248489737439714e-05,0.0
9.552041198601385,3.462575111087135e-05,0.0,3.462575111087135e-05,0.0
9.55334216266304,5.5673964775182494e-05,0.0,5.5673964775182494e-05,0.0
9.55464312138362,-0.00015340430551585849,0.0,-0.00015340430551585849,0.0
9.555944074712095,5.921513063780748e-05,0.0,5.921513063780748e-05,0.0
9.55724502259743,-0.0001323605605175679,0.0,-0.0001323605605175679,0.0
9.55854596498859,-1.687520584272434e-05,0.0,-1.687520584272434e-05,0.0
9.559846901834542,0.0001316996178915425,0.0,0.0001316996178915425,0.0
9.56114783308425,0.00010747774752197653,0.0,0.00010747774752197653,0.0
9.562448758686685,-0.0003211136669164366,0.0,-0.0003211136669164366,0.0
9.56374967859081,-0.0004897193990423057,0.0,-0.0004897193990423057,0.0
9.565050592745592,-6.304721496667998e-05,0.0,-6.304721496667998e-05,0.0
9.5663515011,9.339834314933682e-05,0.0,9.339834314933682e-05,0.0
9.567652403602995,3.733304346527355e-05,0.0,3.733304346527355e-05,0.0
9.568953300203546,2.91500073012832e-05,0.0,2.91500073012832e-05,0.0
9.570254190850621,-0.00013880142457017852,0.0,-0.00013880142457017852,0.0
9.57155507549318,-5.102697442146281e-05,0.0,-5.102697442146281e-05,0.0
9.572855954080197,0.00027215542590009606,0.0,0.00027215542590009606,0.0
9.574156826560634,-6.204934336190987e-05,0.0,-6.204934336190987e-05,0.0
9.575457692883457,7.592276465913372e-05,0.0,7.592276465913372e-05,0.0
9.576758552997635,-0.00010021773076256124,0.0,-0.00010021773076256124,0.0
9.578059406852132,0.00010349143053832444,0.0,0.00010349143053832444,0.0
9.579360254395917,3.632123782964375e-05,0.0,3.632123782964375e-05,0.0
9.58066109557795,-8.183981936346618e-06,0.0,-8.183981936346618e-06,0.0
9.581961930347205,-0.00014593733217773547,0.0,-0.00014593733217773547,0.0
9.58326275865264,-0.00046457425876669095,0.0,-0.00046457425876669095,0.0
9.584563580443232,-0.00012410740192799613,0.0,-0.00012410740192799613,0.0
9.585864395667937,-0.0001106243425596301,0.0,-0.0001106243425596301,0.0
9.587165204275728,2.8172281432599366e-05,0.0,2.8172281432599366e-05,0.0
9.588466006215567,-7.717203739551065e-05,0.0,-7.717203739551065e-05,0.0
9.589766801436424,-0.0001635232410745549,0.0,-0.0001635232410745549,0.0
9.59106758988726,2.3230385195173453e-05,0.0,2.3230385195173453e-05,0.0
9.592368371517049,2.5227762827095823e-05,0.0,2.5227762827095823e-05,0.0
9.593669146274749,0.0002589447009606269,0.0,0.0002589447009606269,0.0
9.594969914109331,0.00012951878274432976,0.0,0.00012951878274432976,0.0
9.596270674969759,4.0435171167155226e-05,0.0,4.0435171167155226e-05,0.0
9.597571428805006,-4.701765716366019e-05,0.0,-4.701765716366019e-05,0.0
9.598872175564027,-0.0002702155280202914,0.0,-0.0002702155280202914,0.0
9.600172915195797,-0.00018947143435659591,0.0,-0.00018947143435659591,0.0
9.601473647649277,-0.00021805810460279185,0.0,-0.00021805810460279185,0.0
9.602774372873437,-9.746145756682478e-05,0.0,-9.746145756682478e-05,0.0
9.604075090817242,-0.00025859481931025247,0.0,-0.00025859481931025247,0.0
9.605375801429657,0.000297735788686998,0.0,0.000297735788686998,0.0
9.606676504659651,6.181211443251344e-05,0.0,6.181211443251344e-05,0.0
9.607977200456187,-7.630212697383454e-05,0.0,-7.630212697383454e-05,0.0
9.609277888768235,9.230381957653355e-05,0.0,9.230381957653355e-05,0.0
9.610578569544758,-2.3305371768936323e-05,0.0,-2.3305371768936323e-05,0.0
9.611879242734723,-5.60671195047463e-05,0.0,-5.60671195047463e-05,0.0
9.613179908287098,-0.00018159023761878806,0.0,-0.00018159023761878806,0.0
9.614480566150846,-0.0001531486850234534,0.0,-0.0001531486850234534,0.0
9.615781216274938,1.5941216665954494e-05,0.0,1.5941216665954494e-05,0.0
9.617081858608334,-7.609221254606391e-05,0.0,-7.609221254606391e-05,0.0
9.618382493100007,9.268290442003557e-05,0.0,9.268290442003557e-05,0.0
9.619683119698918,6.19119203214627e-05,0.0,6.19119203214627e-05,0.0
9.620983738354036,6.707163018696005e-05,0.0,6.707163018696005e-05,0.0
9.622284349014324,-5.258117712399896e-05,0.0,-5.258117712399896e-05,0.0
9.623584951628755,-5.580293783060547e-05,0.0,-5.580293783060547e-05,0.0
9.62488554614629,8.690105549930688e-05,0.0,8.690105549930688e-05,0.0
9.626186132515894,-8.177204932923593e-05,0.0,-8.177204932923593e-05,0.0
9.627486710686536,-0.00017763094852309147,0.0,-0.00017763094852309147,0.0
9.628787280607183,-0.00019312557844067962,0.0,-0.00019312557844067962,0.0
9.6300878422268,-0.0001300641623546428,0.0,-0.0001300641623546428,0.0
9.631388395494353,5.605320225979954e-05,0.0,5.605320225979954e-05,0.0
9.63268894035881,5.439379208667383e-06,0.0,5.439379208667383e-06,0.0
9.633989476769134,-2.522219188959285e-05,0.0,-2.522219188959285e-05,0.0
9.635290004674294,-0.00027905701768129315,0.0,-0.00027905701768129315,0.0
9.636590524023253,-0.00015830775397329688,0.0,-0.00015830775397329688,0.0
9.637891034764982,-3.4886427530259057e-05,0.0,-3.4886427530259057e-05,0.0
9.639191536848445,8.441598945557738e-08,0.0,8.441598945557738e-08,0.0
9.640492030222608,-0.0001416166646257197,0.0,-0.0001416166646257197,0.0
