wave,flux,model,residual,H2O_warm_model,H2O_hot_model
4.939661763668796,0.000945773459503009,0.0,0.000945773459503009,0.0,0.0
4.940463447662125,0.0010958930498497499,0.0,0.0010958930498497499,0.0,0.0
4.941265122266794,0.0008223101240131328,0.0,0.0008223101240131328,0.0,0.0
4.942066787503317,0.0003773664697449969,0.0,0.0003773664697449969,0.0,0.0
4.94286844339221,-0.0014514318992665948,0.0,-0.0014514318992665948,0.0,0.0
4.943670089953991,-0.0014421362002417643,0.0,-0.0014421362002417643,0.0,0.0
4.944471727209174,-0.00025738597727564816,0.0,-0.00025738597727564816,0.0,0.0
4.945273355178275,0.00022534607769946619,0.0,0.00022534607769946619,0.0,0.0
4.946074973881809,-0.0005630929959566169,0.0,-0.0005630929959566169,0.0,0.0
4.946876583340294,-0.0013752041316187902,0.0,-0.0013752041316187902,0.0,0.0
4.947678183574244,-0.002339284906593256,0.0,-0.002339284906593256,0.0,0.0
4.948479774604176,-0.0022623564218203565,0.0,-0.0022623564218203565,0.0,0.0
4.949281356450605,-0.001792272243253741,0.0,-0.001792272243253741,0.0,0.0
4.950082929134048,-0.00016644546779916863,0.0,-0.00016644546779916863,0.0,0.0
4.950884492675019,1.1980828561602985e-05,0.0,1.1980828561602985e-05,0.0,0.0
4.951686047094036,-0.00015736719605292243,0.0,-0.00015736719605292243,0.0,0.0
4.952487592411614,-0.0006958525227955675,0.0,-0.0006958525227955675,0.0,0.0
4.953289128648268,-0.0009489121505112802,0.0,-0.0009489121505112802,0.0,0.0
4.954090655824513,-0.002018146274017363,0.0,-0.002018146274017363,0.0,0.0
4.954892173960869,-0.0027233465500654877,0.0,-0.0027233465500654877,0.0,0.0
4.955693683077847,-0.0013269274373808523,0.0,-0.0013269274373808523,0.0,0.0
4.956495183195965,-0.00012687697401170955,0.0,-0.00012687697401170955,0.0,0.0
4.9572966743357405,-0.0016638574953703883,0.0,-0.0016638574953703883,0.0,0.0
4.9580981565176865,-0.0019695096169079357,0.0,-0.0019695096169079357,0.0,0.0
4.958899629762319,-0.0014592795711603074,0.0,-0.0014592795711603074,0.0,0.0
4.959701094090156,-0.0015231280279333417,0.0,-0.0015231280279333417,0.0,0.0
4.960502549521712,-0.0021417873456474126,0.0,-0.0021417873456474126,0.0,0.0
4.961303996077503,-0.0009300138542051584,0.0,-0.0009300138542051584,0.0,0.0
4.962105433778045,-0.0003150682503679017,0.0,-0.0003150682503679017,0.0,0.0
4.962906862643853,-0.0002690838304627366,0.0,-0.0002690838304627366,0.0,0.0
4.9637082826954435,0.0006615918771075147,0.0,0.0006615918771075147,0.0,0.0
4.964509693953332,0.0011713344094500325,0.0,0.0011713344094500325,0.0,0.0
4.965311096438035,0.0011318108992248999,0.0,0.0011318108992248999,0.0,0.0
4.966112490170069,0.00021624841012419377,0.0,0.00021624841012419377,0.0,0.0
4.966913875169948,-0.0021235748778510866,0.0,-0.0021235748778510866,0.0,0.0
4.967715251458189,-0.0027231388069325485,0.0,-0.0027231388069325485,0.0,0.0
4.968516619055307,-0.0023144476673110786,0.0,-0.0023144476673110786,0.0,0.0
