wave,flux,model,residual,C2H2_model,HCN_model,13C12CH2_model
24.13750029568197,-0.0002677730066793574,0.0,-0.0002677730066793574,0.0,0.0,0.0
24.14350887346992,0.0004411537412053537,0.0,0.0004411537412053537,0.0,0.0,0.0
24.149517552889275,-0.0003077029115939496,0.0,-0.0003077029115939496,0.0,0.0,0.0
24.155526334339633,-0.00020792604213023397,0.0,-0.00020792604213023397,0.0,0.0,0.0
24.161535218220617,-0.0029946613437448477,0.0,-0.0029946613437448477,0.0,0.0,0.0
24.167544204931822,-6.252344307467253e-05,0.0,-6.252344307467253e-05,0.0,0.0,0.0
24.17355329487286,0.00023093993973643742,0.0,0.00023093993973643742,0.0,0.0,0.0
24.17956248844334,-3.5002635554250844e-05,0.0,-3.5002635554250844e-05,0.0,0.0,0.0
24.18557178604287,0.000576249805565917,0.0,0.000576249805565917,0.0,0.0,0.0
24.191581188071055,0.0019619547742361076,0.0,0.0019619547742361076,0.0,0.0,0.0
24.197590694927502,-0.0009405892268286066,0.0,-0.0009405892268286066,0.0,0.0,0.0
24.203600307011822,0.0019840693248811027,0.0,0.0019840693248811027,0.0,0.0,0.0
24.209610024723617,-0.00034879575593354736,0.0,-0.00034879575593354736,0.0,0.0,0.0
24.2156198484625,8.454597152105642e-05,0.0,8.454597152105642e-05,0.0,0.0,0.0
24.221629778628074,0.00019581093681763154,0.0,0.00019581093681763154,0.0,0.0,0.0
24.227639815619955,7.631899968120817e-05,0.0,7.631899968120817e-05,0.0,0.0,0.0
24.23364995983774,-1.3914613350356902e-05,0.0,-1.3914613350356902e-05,0.0,0.0,0.0
24.239660211681045,0.0004438229311582789,0.0,0.0004438229311582789,0.0,0.0,0.0
24.24567057154947,0.00026845403511855173,0.0,0.00026845403511855173,0.0,0.0,0.0
24.25168103984263,-0.00021090051913254942,0.0,-0.00021090051913254942,0.0,0.0,0.0
24.257691616960127,0.0003075096067008884,0.0,0.0003075096067008884,0.0,0.0,0.0
24.263702303301574,0.0012167835221931107,0.0,0.0012167835221931107,0.0,0.0,0.0
24.26971309926657,0.0017106930874438812,0.0,0.0017106930874438812,0.0,0.0,0.0
24.27572400525473,-0.0004805992997863953,0.0,-0.0004805992997863953,0.0,0.0,0.0
24.28173502166566,-0.000677165437328809,0.0,-0.000677165437328809,0.0,0.0,0.0
24.287746148898968,0.001224565153011451,0.0,0.001224565153011451,0.0,0.0,0.0
24.293757387354262,0.0017176313401987033,0.0,0.0017176313401987033,0.0,0.0,0.0
24.299768737431144,0.0010085055538496604,0.0,0.0010085055538496604,0.0,0.0,0.0
24.30578019952923,-0.0004072400625795697,0.0,-0.0004072400625795697,0.0,0.0,0.0
24.31179177404812,-0.0014252865466971368,0.0,-0.0014252865466971368,0.0,0.0,0.0
24.317803461387427,0.0005926114472730483,0.0,0.0005926114472730483,0.0,0.0,0.0
24.323815261946756,0.000993822738163435,0.0,0.000993822738163435,0.0,0.0,0.0
24.32982717612572,0.0005173227031736206,0.0,0.0005173227031736206,0.0,0.0,0.0
24.335839204323918,7.016704715712488e-05,0.0,7.016704715712488e-05,0.0,0.0,0.0
24.341851346940956,0.00025937016581928374,0.0,0.00025937016581928374,0.0,0.0,0.0
24.347863604376453,0.0011695522409020803,0.0,0.0011695522409020803,0.0,0.0,0.0
24.353875977030008,0.0005857053742073237,0.0,0.0005857053742073237,0.0,0.0,0.0
24.359888465301236,0.0012903036756078054,0.0,0.0012903036756078054,0.0,0.0,0.0
24.365901069589736,-0.0007792369391671113,0.0,-0.0007792369391671113,0.0,0.0,0.0
24.371913790295118,1.5562960644872892e-05,0.0,1.5562960644872892e-05,0.0,0.0,0.0
24.377926627816993,-8.610534246199231e-05,0.0,-8.610534246199231e-05,0.0,0.0,0.0
24.383939582554966,0.0003464484396484592,0.0,0.0003464484396484592,0.0,0.0,0.0
24.389952654908644,0.0007484992697207975,0.0,0.0007484992697207975,0.0,0.0,0.0
24.395965845277637,-0.0005978651719100482,0.0,-0.0005978651719100482,0.0,0.0,0.0
24.40197915406155,-0.001727850549682837,0.0,-0.001727850549682837,0.0,0.0,0.0
24.407992581659993,0.0012966037093100624,0.0,0.0012966037093100624,0.0,0.0,0.0
24.414006128472572,-0.0005952682790260969,0.0,-0.0005952682790260969,0.0,0.0,0.0
24.420019794898895,0.00028640280337778254,0.0,0.00028640280337778254,0.0,0.0,0.0
24.42603358133857,0.0004320700631149678,0.0,0.0004320700631149678,0.0,0.0,0.0
24.432047488191202,0.0004441292479131359,0.0,0.0004441292479131359,0.0,0.0,0.0
24.438061515856404,0.001072299048409664,0.0,0.001072299048409664,0.0,0.0,0.0
24.44407566473378,-0.0002447069644825814,0.0,-0.0002447069644825814,0.0,0.0,0.0
24.450089935222937,0.00016128233809878725,0.0,0.00016128233809878725,0.0,0.0,0.0
24.456104327723484,-0.00010835038732645921,0.0,-0.00010835038732645921,0.0,0.0,0.0
24.46211884263503,-0.0007711228795006797,0.0,-0.0007711228795006797,0.0,0.0,0.0
24.468133480357174,-0.00048236828335527365,0.0,-0.00048236828335527365,0.0,0.0,0.0
24.474148241289534,-0.0008267397510083388,0.0,-0.0008267397510083388,0.0,0.0,0.0
24.480163125831716,0.0001620743179674769,0.0,0.0001620743179674769,0.0,0.0,0.0
24.4813078866371,0.0015862044629064813,0.0,0.0015862044629064813,0.0,0.0,0.0
24.487309972481455,0.0017783562894184562,0.0,0.0017783562894184562,0.0,0.0,0.0
24.49331202636149,0.0003488865288410088,0.0,0.0003488865288410088,0.0,0.0,0.0
24.49931404853379,0.00013081489092296728,0.0,0.00013081489092296728,0.0,0.0,0.0
24.505316039254947,0.0011037909849086723,0.0,0.0011037909849086723,0.0,0.0,0.0
24.511317998781532,0.0006120090667303228,0.0,0.0006120090667303228,0.0,0.0,0.0
24.517319927370146,-0.001054302409419599,0.0,-0.001054302409419599,0.0,0.0,0.0
24.52332182527737,-0.00015548258143166516,0.0,-0.00015548258143166516,0.0,0.0,0.0
24.52932369275979,-0.00043678785901229283,0.0,-0.00043678785901229283,0.0,0.0,0.0
24.535325530073987,8.023957257327283e-05,0.0,8.023957257327283e-05,0.0,0.0,0.0
24.54132733747655,-0.000297487180107997,0.0,-0.000297487180107997,0.0,0.0,0.0
24.54732911522407,0.0015023517566153562,0.0,0.0015023517566153562,0.0,0.0,0.0
24.553330863573127,0.00038178358716942085,0.0,0.00038178358716942085,0.0,0.0,0.0
24.5593325827803,-0.0003907248125349927,0.0,-0.0003907248125349927,0.0,0.0,0.0
24.56533427310219,-0.0003804706027097475,0.0,-0.0003804706027097475,0.0,0.0,0.0
24.57133593479538,-0.00012910820164961645,0.0,-0.00012910820164961645,0.0,0.0,0.0
24.577337568116448,-0.00047435373657570695,0.0,-0.00047435373657570695,0.0,0.0,0.0
24.583339173321978,-0.0008101931693472834,0.0,-0.0008101931693472834,0.0,0.0,0.0
24.589340750668566,-0.0004094186194752991,0.0,-0.0004094186194752991,0.0,0.0,0.0
24.595342300412792,-0.0007891409747280455,0.0,-0.0007891409747280455,0.0,0.0,0.0
24.60134382281124,-0.00047940877581719235,0.0,-0.00047940877581719235,0.0,0.0,0.0
24.607345318120505,-0.00036853378852717833,0.0,-0.00036853378852717833,0.0,0.0,0.0
24.61334678659716,0.000489851693331475,0.0,0.000489851693331475,0.0,0.0,0.0
24.6193482284978,-0.0014806598256701352,0.0,-0.0014806598256701352,0.0,0.0,0.0
24.625349644079005,-0.0008919613176071352,0.0,-0.0008919613176071352,0.0,0.0,0.0
24.631351033597365,-8.840951471723868e-05,0.0,-8.840951471723868e-05,0.0,0.0,0.0
24.637352397309463,0.00020290341070819395,0.0,0.00020290341070819395,0.0,0.0,0.0
24.64335373547189,-0.000243944046401115,0.0,-0.000243944046401115,0.0,0.0,0.0
24.649355048341228,4.865907775777889e-06,0.0,4.865907775777889e-06,0.0,0.0,0.0
24.65535633617406,0.0018132069121027973,0.0,0.0018132069121027973,0.0,0.0,0.0
24.661357599226974,0.0012622284840717486,0.0,0.0012622284840717486,0.0,0.0,0.0
24.667358837756556,-0.0008738062196370459,0.0,-0.0008738062196370459,0.0,0.0,0.0
24.673360052019397,-0.0009794204640801649,0.0,-0.0009794204640801649,0.0,0.0,0.0
24.679361242272076,-0.00015104418636605402,0.0,-0.00015104418636605402,0.0,0.0,0.0
24.68536240877118,0.000271349010674847,0.0,0.000271349010674847,0.0,0.0,0.0
24.691363551773293,0.00020485649162452907,0.0,0.00020485649162452907,0.0,0.0,0.0
24.697364671535006,0.0011397599880092098,0.0,0.0011397599880092098,0.0,0.0,0.0
24.703365768312903,0.0009823976046675655,0.0,0.0009823976046675655,0.0,0.0,0.0
24.70936684236357,5.475763704256009e-05,0.0,5.475763704256009e-05,0.0,0.0,0.0
24.715367893943586,0.0014729534453252202,0.0,0.0014729534453252202,0.0,0.0,0.0
24.721368923309544,-0.0004142636796331256,0.0,-0.0004142636796331256,0.0,0.0,0.0
24.72736993071803,0.000353210978915542,0.0,0.000353210978915542,0.0,0.0,0.0
24.73337091642563,-0.0006888585455970854,0.0,-0.0006888585455970854,0.0,0.0,0.0
24.739371880688932,-0.0002483168519229681,0.0,-0.0002483168519229681,0.0,0.0,0.0
